Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled),Target
28,11.666666666666668,0.7794871794871795,0,0,1,0,15,13,0
40,0.0,0.0,0,0,1,0,5,5,0
32,0.0,0.0,1,0,1,1,5,5,0
19,11.375,0.6666666666666666,0,0,1,1,6,6,0
20,12.916666666666666,1.0,0,0,1,1,6,6,2
18,5.0,0.1,0,0,1,1,5,5,0
20,12.25,0.6666666666666666,1,0,1,1,6,6,0
39,12.5,0.8,0,0,1,0,5,5,1
19,13.633333333333333,0.8333333333333334,1,0,1,1,6,6,1
38,10.916666666666668,0.5,0,0,1,0,5,5,1
18,13.266666666666666,0.8571428571428571,0,1,1,1,7,7,2
18,13.35,1.0,0,1,1,1,7,8,2
28,0.0,0.0,0,0,1,1,5,5,0
31,0.0,0.0,1,0,1,1,6,6,0
23,13.483333333333334,0.8571428571428571,0,0,1,1,7,7,2
21,12.3625,0.7410714285714286,0,0,1,1,7,8,1
33,0.0,0.0,1,0,1,1,6,5,0
22,12.333333333333332,0.6,0,0,1,1,5,5,0
20,17.107142857142858,1.0,1,0,1,1,5,5,0
19,13.183333333333334,0.9166666666666667,1,0,1,1,6,6,1
20,13.471428571428572,1.0,0,0,1,1,6,6,2
25,11.483333333333334,0.8333333333333333,0,0,1,1,6,6,1
25,0.0,0.0,1,0,1,1,6,6,0
19,12.404761904761905,1.0,0,0,1,1,6,6,1
20,13.55,0.9,0,0,1,1,5,5,2
33,6.53,0.35714285714285715,0,0,1,1,7,7,1
19,13.729166666666668,1.0,0,0,1,1,6,6,2
31,0.0,0.0,0,0,1,1,5,5,0
24,16.0,0.30952380952380953,1,0,1,1,6,7,0
23,0.0,0.0,1,0,1,1,5,5,0
26,10.666666666666666,0.6,1,1,1,0,5,5,0
38,14.5,1.0,0,0,1,1,18,18,2
20,13.9,1.0,0,1,1,1,5,5,2
20,13.452380952380953,0.8,0,0,1,1,5,5,2
25,0.0,0.0,0,0,1,1,6,6,0
19,11.6,0.75,0,0,1,1,6,6,2
18,16.1,1.0,0,0,1,1,5,5,2
28,10.442857142857143,0.49650349650349646,0,0,1,0,13,11,0
18,0.0,0.0,0,0,1,1,5,5,1
20,13.369047619047619,1.0,0,1,1,1,6,6,2
18,14.571428571428573,1.0,0,0,1,1,6,6,2
19,10.35,0.9,0,0,1,1,5,5,2
24,10.25,0.25,1,0,1,1,8,8,0
21,0.0,0.0,0,0,1,1,6,6,0
20,14.833333333333334,1.0,0,1,1,1,6,6,2
21,13.1125,0.8333333333333334,0,0,1,1,6,6,2
24,12.964285714285715,0.9375,1,0,1,1,7,8,2
27,0.0,0.0,0,0,1,0,5,5,0
19,11.5,0.9,1,0,1,1,5,5,1
39,13.18253968253968,1.0,0,0,1,0,9,7,2
25,13.25,0.2857142857142857,0,0,1,1,7,7,0
18,0.0,0.0,1,0,1,1,0,0,0
19,13.083333333333332,1.0,0,0,1,1,12,12,2
21,13.916666666666668,0.75,0,1,1,1,6,6,2
27,0.0,0.0,0,0,1,0,5,5,0
19,0.0,0.0,0,0,1,1,5,5,1
18,13.154285714285717,0.875,0,0,1,1,8,8,1
27,12.75,0.6477272727272727,0,0,1,1,12,11,0
18,12.4,0.9166666666666667,1,0,1,1,6,6,0
19,11.45,0.7,0,0,1,1,5,5,1
19,12.625,0.3333333333333333,0,0,1,1,6,6,0
22,13.041666666666668,0.5,0,0,1,1,6,6,1
18,12.833333333333332,1.0,0,0,0,1,6,6,2
18,12.733333333333334,0.9166666666666667,0,1,0,1,6,6,2
23,14.795454545454547,1.0,0,0,0,1,11,6,0
20,0.0,0.0,1,0,1,1,0,0,0
18,12.916666666666666,1.0,0,0,1,1,6,6,2
18,12.833333333333334,1.0,0,0,1,1,6,6,2
18,11.9,0.8,0,0,1,1,5,5,1
20,12.0,1.0,0,0,1,1,6,6,2
20,12.775,0.6666666666666667,0,0,1,1,6,6,2
21,11.4,0.6349206349206349,0,0,1,1,7,9,0
22,0.0,0.0,0,0,1,1,0,0,1
20,15.185714285714287,1.0,0,0,1,1,5,5,0
19,0.0,0.0,1,0,1,1,0,0,1
19,12.05,0.5,0,0,1,1,5,5,1
20,14.261904761904763,1.0,0,0,1,1,6,6,2
19,12.25,0.5,0,0,1,1,6,6,0
19,11.25,0.4666666666666667,0,0,1,1,5,6,0
24,12.488095238095237,0.9375,1,0,1,1,8,6,1
18,11.904761904761905,0.5833333333333333,1,0,1,1,6,6,0
18,14.6,1.0,1,1,1,1,5,5,1
18,12.7,0.8333333333333334,1,0,0,1,6,6,0
18,13.166666666666668,1.0,0,0,0,1,6,6,2
21,13.416666666666668,1.0,0,1,0,1,6,6,2
18,11.625,0.75,0,0,0,1,6,6,0
18,15.597589285714285,1.0,0,1,0,1,7,8,2
18,14.583333333333332,1.0,0,1,0,1,6,6,2
23,5.5,0.3333333333333333,0,0,0,0,6,6,0
21,11.708333333333332,0.7,0,0,0,1,5,5,2
20,11.5,0.16666666666666666,0,0,0,1,6,6,1
26,11.285714285714285,0.6666666666666666,0,0,0,0,7,6,0
18,11.683333333333334,0.9166666666666667,0,1,0,1,6,6,1
18,0.0,0.0,0,0,0,1,0,0,0
19,14.05952380952381,1.0,1,1,0,1,6,6,2
20,12.678571428571429,0.8660714285714286,0,1,0,1,7,8,2
19,11.25,0.6666666666666666,1,0,0,1,6,6,0
21,12.25,0.41666666666666663,1,0,0,1,6,6,1
33,12.708333333333332,0.8388888888888889,0,0,0,1,10,9,2
18,12.75,0.8,0,0,0,1,5,5,2
21,14.933333333333334,0.8571428571428571,0,0,0,1,21,21,2
19,12.333333333333332,1.0,0,0,0,1,6,6,2
33,12.761904761904763,0.9285714285714286,1,0,0,1,7,7,1
18,14.182500000000001,1.0,0,0,0,1,7,8,2
18,13.642857142857142,1.0,0,1,0,1,6,6,2
20,13.083333333333332,1.0,0,1,0,1,6,6,2
20,0.0,0.0,1,0,0,1,6,6,0
20,12.833333333333332,0.9166666666666667,0,1,0,0,6,6,2
19,12.666666666666668,0.9,0,1,0,1,5,5,2
19,11.773809523809524,1.0,0,1,0,1,6,6,2
21,12.547619047619047,1.0,0,0,0,1,6,6,2
26,12.275,0.5833333333333333,0,0,0,1,6,6,1
21,0.0,0.0,0,0,0,1,6,6,0
18,12.328571428571427,0.875,0,0,0,1,8,8,2
27,10.833333333333332,0.5,0,0,0,1,7,7,0
20,12.988636363636363,0.9583333333333333,0,1,0,1,12,12,2
21,12.541666666666668,0.75,0,0,0,1,6,6,1
18,14.2125,1.0,0,1,0,1,7,8,2
20,12.177777777777777,0.9166666666666667,0,0,0,1,6,6,1
18,12.5,1.0,0,0,0,1,6,6,2
20,12.833333333333334,1.0,0,1,0,1,6,6,2
19,12.833333333333332,0.6,0,1,0,1,5,5,2
20,13.871428571428572,0.8660714285714286,0,0,0,1,7,8,2
20,12.616666666666667,1.0,0,1,0,0,5,5,2
20,12.875,0.6000000000000001,0,0,0,1,5,5,1
19,0.0,0.0,1,0,0,1,6,5,0
18,13.767857142857142,1.0,0,0,0,1,6,6,2
18,12.466666666666667,0.8,0,0,0,1,5,5,2
19,12.627380952380953,0.8660714285714286,0,1,0,1,7,8,2
19,13.75154761904762,0.8660714285714286,0,0,0,1,7,8,0
43,12.508928571428571,0.9166666666666667,0,0,1,1,6,6,1
47,14.0125,0.7571428571428571,0,0,1,1,10,7,0
23,0.0,0.0,1,0,1,1,3,2,0
19,12.666666666666666,1.0,1,1,0,1,6,6,2
20,12.491666666666667,0.75,0,0,0,1,8,8,2
19,13.916666666666666,1.0,0,1,0,1,12,11,2
19,15.25,1.0,0,0,0,1,6,6,2
19,13.571428571428571,1.0,0,0,0,1,6,6,2
39,12.791666666666668,0.8333333333333333,1,1,0,0,6,6,2
20,12.833333333333332,1.0,0,1,0,1,6,6,2
21,12.583333333333332,1.0,0,0,0,1,6,6,2
22,11.069444444444445,0.6090909090909091,1,0,0,1,11,10,2
19,6.5,0.08333333333333333,0,0,0,1,6,5,0
22,15.583333333333332,1.0,0,0,0,1,6,6,2
19,12.333333333333332,1.0,0,1,0,1,6,6,2
18,0.0,0.0,1,0,1,1,0,0,0
26,11.1,1.0,0,0,1,1,5,5,1
36,0.0,0.0,1,0,1,0,5,5,0
20,0.0,0.0,1,1,1,1,0,0,2
30,11.25,0.6000000000000001,0,0,1,1,5,5,0
24,15.807142857142857,1.0,0,0,1,1,6,6,0
26,11.227272727272727,0.7595238095238095,0,0,1,1,15,14,0
19,6.0,0.1,1,0,1,1,5,5,0
34,11.925,0.75,0,0,1,1,6,6,2
33,13.5,0.4,0,0,1,1,5,5,1
19,11.175,0.9,0,0,1,1,5,5,2
26,10.5,0.2,1,0,1,1,5,5,0
29,7.0,0.08333333333333333,0,0,1,1,6,6,0
19,12.55,0.7,0,1,1,1,5,5,0
18,0.0,0.0,0,0,1,1,0,0,0
29,11.666666666666668,0.30000000000000004,1,0,1,0,5,5,0
21,12.033333333333333,0.9166666666666667,0,0,1,1,6,6,2
19,10.65,0.5833333333333334,0,0,1,1,6,6,1
20,12.367410714285715,0.7946428571428572,0,0,1,1,7,8,2
18,0.0,0.0,0,0,1,1,5,5,0
18,12.116666666666667,0.9166666666666667,0,0,1,1,6,6,1
21,12.716666666666667,0.8,1,1,1,1,5,5,1
20,0.0,0.0,0,0,1,1,5,5,0
30,0.0,0.0,0,1,1,1,5,5,0
19,14.083333333333332,1.0,0,0,1,1,6,6,2
30,13.325,0.9,0,0,1,1,5,5,0
22,11.225,0.9,0,1,1,1,5,5,2
22,0.0,0.0,0,0,1,1,0,0,2
19,12.233333333333334,0.9166666666666667,1,0,1,1,6,6,0
21,11.791666666666668,0.7,0,0,1,1,5,5,0
21,12.125,0.9,0,0,1,1,5,5,2
21,0.0,0.0,1,1,1,1,0,0,0
27,10.541666666666668,0.6,0,0,1,1,5,5,0
32,0.0,0.0,0,0,1,1,7,7,0
40,0.0,0.0,1,0,1,1,6,6,0
20,13.416666666666668,0.4,0,0,1,1,5,5,1
20,11.5,0.4,0,0,1,1,5,5,0
18,0.0,0.0,0,0,1,1,0,0,2
21,5.25,0.2,0,0,1,1,5,5,0
18,6.75,0.5,0,0,1,1,6,6,0
19,5.5,0.08333333333333333,0,0,1,1,6,6,1
30,5.0,0.08333333333333333,1,0,1,1,6,6,0
29,0.0,0.0,0,0,1,1,6,6,0
18,11.333333333333332,0.4,1,0,1,1,5,5,0
18,12.225,0.9,0,1,1,1,5,5,0
22,11.533333333333333,0.6785714285714286,0,0,1,1,10,7,0
27,0.0,0.0,1,0,1,0,5,5,0
20,14.125,0.75,0,0,1,1,6,6,2
42,14.327272727272728,0.9128787878787878,0,0,1,0,12,11,2
21,14.5,1.0,1,0,1,1,12,12,2
23,12.341666666666667,0.8660714285714286,0,0,1,1,7,8,2
21,13.35,0.375,0,0,1,1,12,12,0
19,0.0,0.0,0,0,1,1,0,0,2
40,12.541666666666668,0.8333333333333333,0,1,1,1,6,6,0
22,11.225,0.6666666666666667,0,0,1,1,9,9,0
19,13.2,0.8571428571428571,0,0,1,1,7,7,2
24,12.916666666666668,0.9,0,1,1,1,5,5,1
21,11.416666666666668,0.5833333333333334,0,0,1,1,6,6,1
18,14.1,1.0,0,0,1,1,5,5,2
18,5.75,0.2,0,0,1,1,5,5,0
24,13.261904761904763,0.8333333333333334,0,0,1,1,6,6,0
28,13.380952380952381,0.8,0,1,1,1,5,5,1
19,13.75,0.9166666666666667,0,1,0,1,6,6,2
28,15.014285714285714,0.8333333333333333,0,0,0,1,6,6,1
18,0.0,0.0,0,0,0,1,6,6,0
19,0.0,0.0,1,0,0,1,0,0,2
19,12.82875,1.0,0,1,0,1,8,8,2
21,6.875,0.4,0,0,0,1,5,5,2
18,0.0,0.0,1,0,0,1,7,8,0
19,13.916666666666666,1.0,0,0,0,1,6,6,2
19,13.937142857142858,0.875,0,0,0,1,8,8,2
20,14.641666666666666,0.9166666666666667,0,0,0,1,12,12,2
18,11.933333333333334,0.9166666666666667,0,0,0,1,6,6,2
20,14.85,0.8571428571428571,0,0,0,1,7,7,2
26,6.0,0.1,0,0,0,1,5,5,0
18,14.65486111111111,1.0,0,0,0,1,7,8,0
58,12.0,0.8333333333333334,0,0,0,0,6,6,2
18,13.47025,1.0,0,0,0,1,7,8,2
20,11.9,0.75,0,0,0,1,6,6,1
20,0.0,0.0,0,0,0,0,5,5,0
29,11.848901098901099,0.9333333333333333,0,0,0,1,15,14,2
27,0.0,0.0,1,0,0,1,6,5,0
21,13.142857142857142,1.0,0,1,0,1,6,6,2
20,11.416666666666666,1.0,0,1,0,1,6,6,2
19,11.85,0.9166666666666667,0,1,0,1,6,6,2
22,13.115833333333335,0.8035714285714286,0,1,0,1,7,8,2
19,12.833333333333332,1.0,0,1,0,1,6,6,2
19,5.666666666666667,0.25,1,0,0,1,6,6,0
23,12.6,0.8333333333333334,0,0,0,1,6,6,1
18,13.183333333333334,0.9166666666666667,0,1,0,1,6,6,0
19,0.0,0.0,0,0,0,1,6,6,0
20,12.133333333333333,0.8333333333333334,0,0,0,1,6,6,2
19,13.464285714285715,1.0,0,1,0,1,6,6,2
26,0.0,0.0,1,1,0,1,6,6,0
18,13.654761904761905,1.0,0,1,0,1,6,6,2
29,12.5,0.6000000000000001,1,0,0,1,5,5,0
20,13.1875,1.0,1,0,0,1,6,6,2
19,12.916666666666666,1.0,0,0,0,1,6,6,2
23,13.45,0.5,0,0,0,1,6,6,1
25,12.333333333333332,0.4017857142857143,0,0,0,1,7,8,1
18,13.154285714285717,0.875,0,0,0,1,8,8,2
19,12.833333333333334,1.0,0,1,0,1,6,6,2
18,12.642857142857142,1.0,0,0,0,1,7,7,2
19,12.862857142857143,0.7857142857142857,0,1,0,1,7,7,1
36,13.375,0.4222222222222222,0,0,0,0,10,9,0
20,11.833333333333332,0.5,0,1,1,1,6,6,1
20,0.0,0.0,0,0,1,1,0,0,0
18,5.5,0.4166666666666667,0,0,1,1,6,6,0
19,11.416666666666668,0.9166666666666667,0,0,1,1,6,6,1
20,12.916666666666668,0.3333333333333333,1,0,1,1,9,6,0
18,14.033222222222221,1.0,0,0,1,1,7,8,2
20,10.833333333333332,0.5833333333333333,1,0,1,1,6,6,0
24,0.0,0.0,1,0,1,1,5,5,0
19,0.0,0.0,0,0,1,1,6,6,0
18,12.0,0.30000000000000004,0,0,1,1,5,5,0
18,13.6,1.0,0,0,1,1,5,5,2
18,12.685714285714287,0.9166666666666667,0,0,1,1,6,6,2
22,0.0,0.0,0,0,1,1,6,6,0
19,14.053571428571429,1.0,0,0,1,1,6,6,2
32,0.0,0.0,1,0,0,1,6,6,0
21,0.0,0.0,0,1,0,1,6,6,0
19,13.542857142857144,0.875,0,1,0,1,8,8,2
39,12.412698412698411,1.0,0,1,0,0,9,7,2
30,12.404761904761905,1.0,0,0,0,0,9,7,2
18,10.375,0.6000000000000001,0,0,0,1,5,5,0
38,10.375,0.30000000000000004,0,0,0,0,10,10,0
20,13.5,1.0,0,0,0,1,6,6,2
55,13.333333333333334,1.0,0,0,0,0,6,6,2
53,13.088235294117645,0.9166666666666666,0,0,0,1,18,18,0
54,12.675,0.75,0,0,0,0,6,6,0
18,12.86,0.7142857142857143,0,1,0,1,7,7,1
44,12.0,0.5357142857142857,1,0,0,0,8,7,0
28,12.11111111111111,0.8181818181818182,0,0,0,1,11,11,2
37,16.704545454545453,1.0,0,0,0,0,14,11,2
20,12.055555555555557,0.95,0,0,0,1,10,7,2
18,12.705625000000001,0.9375,0,0,0,1,7,8,1
19,11.25,0.5833333333333333,0,0,1,1,6,6,0
23,12.408906882591094,1.0,0,1,1,1,18,13,2
22,0.0,0.0,0,0,1,1,6,6,0
24,0.0,0.0,1,0,1,1,6,6,0
22,12.25,0.5833333333333334,0,0,1,1,6,6,1
26,0.0,0.0,0,0,1,1,6,6,0
18,15.0,1.0,0,0,1,1,6,6,2
24,12.625,0.5,0,0,1,1,6,6,0
18,7.5,0.1,0,0,1,1,5,5,1
26,0.0,0.0,0,0,1,1,0,0,0
27,13.041666666666668,0.5,0,0,1,1,6,6,0
20,12.899999999999999,0.8333333333333334,0,1,1,1,6,6,2
19,7.0,0.1,0,0,1,1,5,5,0
18,15.5,0.8333333333333333,0,1,1,1,6,6,0
18,12.365714285714288,0.875,0,0,1,1,8,8,2
19,13.225,0.8333333333333334,0,0,1,1,6,6,1
34,11.642857142857142,0.5833333333333334,0,0,1,1,12,12,1
19,0.0,0.0,0,0,1,1,6,6,0
19,13.166666666666668,0.8333333333333333,0,1,1,1,6,6,2
30,11.9,0.33333333333333337,0,0,1,1,12,12,0
22,6.0,0.3,1,0,1,1,4,5,0
19,10.666666666666668,0.7,1,0,1,1,5,5,0
21,10.0,0.2,0,0,1,1,5,5,0
22,0.0,0.0,1,0,1,1,0,0,0
19,11.416666666666666,0.75,0,1,1,1,6,6,1
20,11.541666666666668,0.5833333333333333,0,0,1,1,6,6,1
35,5.875,0.25,0,0,1,1,6,6,0
20,10.5,0.2,0,0,1,1,5,5,0
21,13.4,0.8,0,0,1,1,5,5,2
27,0.0,0.0,1,0,1,1,5,5,0
26,6.0,0.25,1,0,1,1,6,6,0
20,0.0,0.0,1,0,1,1,6,5,0
28,11.744444444444444,0.7125,1,0,1,1,10,8,0
19,13.75,1.0,0,0,1,1,6,6,2
47,0.0,0.0,1,0,1,0,5,5,0
55,11.9,0.8333333333333334,1,0,1,1,6,6,0
39,5.5,0.16666666666666666,0,0,1,1,6,6,0
35,10.654761904761905,0.9117647058823529,1,0,1,1,17,12,0
32,5.5,0.16666666666666666,1,0,1,1,6,6,0
20,16.75,1.0,0,0,1,1,6,6,2
36,13.385714285714286,0.9166666666666667,0,0,1,1,6,6,2
34,14.544642857142858,1.0,1,1,1,0,5,5,2
21,0.0,0.0,0,0,1,1,5,5,0
42,10.5,0.2,0,1,1,0,5,5,0
25,11.375,0.41666666666666663,0,0,1,1,6,6,0
18,5.5,0.08333333333333333,0,1,1,1,6,6,0
18,12.416666666666668,0.9166666666666667,0,1,1,1,6,6,2
19,11.491071428571429,1.0,0,0,1,1,6,6,2
34,11.416666666666668,0.41666666666666663,1,0,1,1,6,6,0
20,6.0,0.16666666666666666,0,0,1,1,6,6,0
20,0.0,0.0,0,0,1,1,7,7,0
21,14.54,0.875,0,0,1,1,8,8,2
19,12.583333333333332,0.8333333333333333,0,0,1,1,6,6,2
31,12.583333333333332,0.7,1,0,1,1,5,5,0
21,14.541666666666668,0.9166666666666667,0,0,1,1,6,6,2
20,12.020833333333332,1.0,0,1,1,1,5,5,2
22,12.733333333333334,0.8571428571428571,0,0,1,1,7,7,2
19,6.25,0.3333333333333333,1,0,1,1,6,6,0
41,0.0,0.0,1,0,1,1,5,5,0
27,0.0,0.0,0,0,1,1,7,7,0
19,13.607142857142856,0.9375,0,0,0,1,7,8,0
20,14.2,1.0,0,1,0,1,8,8,2
19,13.55,0.8571428571428571,0,1,0,1,7,7,2
35,11.383333333333333,1.0,0,0,0,0,5,5,2
22,14.428571428571429,1.0,0,0,0,1,6,6,2
20,14.416666666666668,1.0,0,1,0,1,6,6,2
18,11.053571428571429,0.6666666666666666,1,0,0,1,6,6,0
18,10.725,0.75,0,1,0,1,6,6,2
30,15.675714285714283,0.875,0,0,0,1,8,8,2
18,11.416666666666668,1.0,1,1,0,1,6,6,2
20,14.75,0.9166666666666667,0,1,0,1,6,6,1
19,10.575,0.6666666666666666,0,1,0,1,6,6,1
19,13.166666666666668,1.0,0,0,0,1,5,5,2
21,13.183928571428572,1.0,0,1,0,1,7,8,2
21,12.75,0.9285714285714286,1,0,0,1,7,7,1
18,13.797619047619047,1.0,0,0,0,1,6,6,1
18,13.375,0.8,0,1,0,1,5,5,2
35,11.25,0.30000000000000004,1,0,0,1,5,5,0
21,13.535,0.6428571428571428,0,0,0,1,7,7,1
18,13.183333333333332,0.8571428571428571,0,1,1,1,7,7,2
22,5.5,0.08333333333333333,0,0,1,1,6,6,1
20,12.311875,1.0,0,1,1,1,7,8,2
34,12.600000000000001,0.8333333333333334,0,0,0,1,6,6,2
33,11.925,0.6696428571428572,0,0,0,1,8,7,1
22,13.9,0.8571428571428571,0,1,0,1,7,7,2
20,11.25,0.5833333333333333,0,1,0,1,6,6,1
35,13.028571428571428,0.8,0,0,0,1,5,5,1
39,10.666666666666666,0.6,1,0,0,1,5,5,0
19,0.0,0.0,1,0,0,1,7,8,0
36,11.166666666666668,0.75,0,1,0,1,6,6,2
21,13.957142857142856,0.875,0,1,0,1,8,8,2
22,13.083333333333332,0.5833333333333333,0,0,0,1,6,6,1
42,14.30952380952381,1.0,1,1,0,1,6,6,2
34,0.0,0.0,0,0,0,1,5,5,0
20,11.633333333333333,0.9166666666666667,0,0,0,1,6,6,1
33,15.607142857142858,1.0,0,0,0,0,6,6,2
20,11.2,0.8333333333333334,0,0,0,1,6,6,2
19,12.5,0.8,1,0,0,1,5,5,2
34,12.211111111111109,0.6944444444444444,1,0,0,0,10,9,0
18,13.5,1.0,0,0,0,1,5,5,2
24,12.5,0.8333333333333333,0,1,0,0,6,6,2
18,12.833333333333334,1.0,0,0,0,1,6,6,2
20,13.0,0.6,0,0,0,1,5,5,1
21,12.91,0.875,0,0,0,1,8,8,2
19,11.0,0.75,0,1,0,1,6,6,2
19,13.258125,0.9285714285714286,0,1,0,1,7,8,2
18,12.45,0.8333333333333333,0,1,0,1,6,6,2
38,12.944444444444445,0.9444444444444444,0,1,0,0,9,7,2
21,11.622727272727271,0.8674242424242424,1,0,1,1,12,11,1
23,5.0,0.1,0,0,1,1,5,5,1
19,14.34125,1.0,0,0,0,1,8,8,2
18,13.071428571428571,0.9166666666666667,1,0,0,1,6,6,0
18,0.0,0.0,0,1,0,1,0,0,2
24,11.525,0.75,0,0,0,1,6,6,1
18,13.75,1.0,0,1,0,1,6,6,2
18,13.678571428571429,1.0,0,0,0,1,6,6,2
26,13.033333333333333,0.9,0,0,0,0,10,10,2
19,10.0,0.30000000000000004,1,0,0,1,5,5,1
19,0.0,0.0,0,1,0,1,6,6,0
19,11.75,0.6666666666666666,0,0,0,1,6,6,1
20,11.5,0.6000000000000001,1,0,0,1,5,5,0
22,11.75,0.5,0,0,0,1,6,6,1
19,14.668174603174604,1.0,0,0,0,1,7,8,2
20,14.65982142857143,1.0,0,0,0,1,7,8,2
36,12.1875,0.7,0,0,0,1,5,5,1
29,0.0,0.0,0,0,0,1,7,6,0
19,11.5,0.8333333333333333,0,0,0,1,6,6,2
24,0.0,0.0,1,0,0,1,5,5,0
27,0.0,0.0,1,0,0,1,6,6,0
18,14.071428571428573,1.0,0,1,0,1,6,6,2
18,0.0,0.0,0,1,0,1,0,0,2
21,0.0,0.0,0,0,0,1,7,7,0
43,12.0,0.8333333333333334,0,1,0,1,6,6,2
18,13.8,1.0,0,1,0,1,5,5,2
21,14.416666666666668,0.75,0,1,0,1,6,6,0
26,0.0,0.0,0,0,0,1,5,5,0
19,14.214285714285714,0.875,0,1,0,1,8,8,2
18,12.7,1.0,0,0,0,1,5,5,2
22,11.0,0.25,0,0,0,1,6,6,0
27,0.0,0.0,0,0,0,1,7,8,0
18,12.7,1.0,0,0,0,1,5,5,2
19,12.899999999999999,0.8,0,0,0,1,5,5,2
18,14.860714285714286,1.0,0,0,0,1,7,8,2
19,14.928571428571429,1.0,0,1,0,1,6,6,2
32,0.0,0.0,1,0,0,1,6,6,0
23,15.05065359477124,1.0,0,0,0,1,26,17,2
20,13.383333333333333,0.8571428571428571,0,0,0,1,7,7,2
20,13.170454545454547,0.9545454545454546,1,0,0,1,12,11,2
19,11.19047619047619,0.5833333333333334,1,0,0,1,6,6,0
18,13.01125,1.0,0,1,0,1,8,8,2
21,11.333333333333332,0.5833333333333333,0,0,0,1,6,6,0
20,0.0,0.0,0,1,0,1,7,7,1
22,12.833333333333332,0.75,0,0,0,1,6,6,2
26,11.7,1.0,0,0,0,0,5,5,2
20,12.983333333333334,0.9166666666666667,0,0,0,1,6,6,2
19,12.75,0.8660714285714286,0,0,0,1,7,8,2
31,11.1,0.9,0,0,0,0,5,5,2
20,12.03188888888889,1.0,1,1,0,1,7,8,2
20,12.714285714285715,0.9,0,0,0,1,5,5,2
21,14.469841269841272,1.0,0,0,0,1,7,8,2
18,13.19625,1.0,0,0,0,1,7,8,2
19,13.8,0.8571428571428571,0,1,0,1,7,7,2
18,15.0,1.0,0,1,0,1,7,7,2
40,12.8,0.8333333333333334,0,0,0,1,6,6,1
18,12.738095238095237,1.0,0,1,0,1,6,6,2
18,15.25,1.0,0,0,0,1,6,6,2
19,12.333333333333332,0.7946428571428572,0,0,0,1,7,8,2
19,13.0,1.0,0,1,0,1,6,6,2
28,0.0,0.0,1,0,0,1,6,6,0
20,12.583333333333332,1.0,0,0,0,1,6,6,2
18,12.125,0.75,0,0,0,1,6,6,2
18,15.25,0.8571428571428571,0,0,0,1,7,7,2
20,13.0,0.8,0,1,0,1,5,5,2
28,12.083916083916083,0.8293269230769231,1,0,0,1,16,13,2
23,14.756944444444445,0.95,0,0,0,1,16,10,2
19,10.5,0.42857142857142855,0,0,0,1,7,7,0
18,12.5,1.0,0,1,0,1,6,6,2
20,12.15,0.9166666666666667,1,1,0,1,6,6,2
20,12.004273504273506,0.9090909090909092,0,0,0,1,12,11,2
27,5.25,0.2,0,0,0,0,5,5,0
18,12.0,0.41666666666666663,0,0,0,1,6,6,0
37,11.642857142857142,1.0,0,1,0,1,7,8,2
42,13.393333333333333,0.5714285714285714,1,0,0,1,7,7,0
20,13.60625,0.9285714285714286,0,0,0,1,7,8,0
34,0.0,0.0,1,0,1,1,5,5,0
22,0.0,0.0,0,0,1,1,5,5,0
39,13.416666666666668,1.0,0,0,1,1,6,6,2
18,13.516666666666666,0.8571428571428571,0,1,1,1,7,7,2
21,13.226190476190476,1.0,0,1,1,1,6,6,2
34,0.0,0.0,0,0,1,1,6,6,0
22,13.0625,1.0,0,1,1,1,6,6,2
31,7.2,0.25,0,0,1,1,6,6,0
19,6.0,0.3333333333333333,1,0,1,1,6,6,0
19,0.0,0.0,0,0,1,1,5,5,0
31,0.0,0.0,0,0,1,1,7,7,0
19,10.65,0.6,0,0,0,1,5,5,1
30,0.0,0.0,0,0,0,1,6,6,0
20,15.826825396825395,1.0,0,1,0,1,7,8,2
18,14.819285714285714,1.0,0,1,0,1,7,8,2
31,11.166666666666668,0.6,0,0,0,0,5,5,0
19,11.625,0.5833333333333333,0,0,0,1,6,6,0
43,0.0,0.0,0,1,0,0,6,5,0
20,13.583333333333332,1.0,0,1,0,1,6,6,2
19,13.9475,1.0,0,1,0,1,8,8,2
22,5.666666666666667,0.3,0,0,0,1,5,5,0
26,12.517857142857142,0.9375,0,0,0,0,8,7,2
19,11.925,1.0,0,1,0,1,5,5,2
29,12.25,0.75,0,0,0,1,8,8,0
20,5.833333333333333,0.14285714285714285,0,0,0,1,7,7,1
38,11.2,1.0,0,1,0,0,5,5,1
41,12.266666666666666,0.875,0,0,0,1,12,12,2
19,13.066666666666668,0.75,0,0,0,1,8,8,0
19,13.854166666666668,1.0,1,0,0,1,6,6,2
43,6.916666666666667,0.21428571428571427,0,0,0,1,7,7,0
19,12.5,1.0,0,0,0,1,5,5,2
19,13.075757575757576,0.9545454545454546,0,1,1,1,12,11,1
18,13.74625,1.0,0,0,1,1,8,8,2
19,0.0,0.0,0,0,1,1,0,0,0
38,0.0,0.0,0,0,1,0,6,6,0
37,0.0,0.0,0,0,1,1,6,6,0
26,13.916666666666668,0.9166666666666667,0,1,0,1,6,6,2
21,10.7,0.5,0,1,0,1,6,6,1
18,15.476190476190476,1.0,0,1,0,1,6,6,2
18,11.857142857142858,1.0,0,0,0,1,7,7,2
